image,shape,length,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y
0016.jpg,Triangle,112.22539520263672,391,154,382,191,414,175,,
0017.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0017.jpg,Triangle,113.05382263660431,392,153,383,190,416,174,,
0018.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0018.jpg,Triangle,110.81118166446686,394,154,385,190,417,175,,
0019.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0019.jpg,Triangle,110.81118166446686,394,154,385,190,417,175,,
0020.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0020.jpg,Triangle,111.63960933685303,395,153,386,190,418,175,,
0021.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0021.jpg,Triangle,111.63960945606232,397,154,388,190,420,175,,
0022.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0022.jpg,Triangle,113.88225054740906,398,153,389,190,422,175,,
0023.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0023.jpg,Triangle,109.39696943759918,400,154,391,189,423,175,,
0024.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0024.jpg,Triangle,112.2253966331482,402,154,391,190,424,175,,
0025.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0025.jpg,Triangle,112.2253966331482,402,154,391,190,424,175,,
0026.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0026.jpg,Triangle,111.63961005210876,403,153,393,189,426,175,,
0027.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0027.jpg,Triangle,111.05382323265076,405,154,395,190,427,175,,
0028.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0028.jpg,Triangle,113.05382239818573,406,153,396,190,429,175,,
0029.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0029.jpg,Triangle,111.63961005210876,408,153,398,189,431,175,,
0030.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0030.jpg,Triangle,112.46803569793701,410,153,399,189,433,174,,
0031.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0031.jpg,Triangle,112.46803569793701,410,153,399,189,433,174,,
0032.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0032.jpg,Triangle,111.63960981369019,411,153,401,189,434,175,,
0033.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0033.jpg,Triangle,111.63961029052734,413,153,403,189,436,175,,
0034.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0034.jpg,Triangle,112.46803641319275,415,153,404,189,438,174,,
0035.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0035.jpg,Triangle,111.63960921764374,417,154,407,190,439,175,,
0036.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0036.jpg,Triangle,110.22539579868317,418,153,409,189,441,175,,
0037.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0037.jpg,Triangle,110.22539579868317,418,153,409,189,441,175,,
0038.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0038.jpg,Triangle,111.05382359027863,420,153,411,189,443,175,,
0039.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0039.jpg,Triangle,111.98275530338287,422,154,412,189,445,176,,
0040.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0040.jpg,Triangle,112.46803641319275,423,153,414,190,446,175,,
0041.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0041.jpg,Triangle,113.05382287502289,425,153,416,190,448,175,,
0042.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0042.jpg,Triangle,112.2253954410553,427,154,417,190,450,175,,
0043.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0043.jpg,Triangle,112.2253954410553,427,154,417,190,450,175,,
0044.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0044.jpg,Triangle,112.22539556026459,428,153,419,189,452,175,,
0045.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0045.jpg,Triangle,113.05382263660431,430,154,421,191,453,176,,
0046.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0046.jpg,Triangle,113.63960897922516,432,154,423,191,455,175,,
0047.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0047.jpg,Triangle,110.81118190288544,433,154,425,190,457,175,,
0048.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0048.jpg,Triangle,111.39696860313416,435,154,426,190,458,175,,
0049.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0049.jpg,Triangle,111.39696860313416,435,154,426,190,458,175,,
0050.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0050.jpg,Triangle,110.81118190288544,436,154,428,190,460,175,,
0051.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0051.jpg,Triangle,113.63960897922516,437,154,430,191,462,175,,
0052.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0052.jpg,Triangle,111.39696836471558,439,154,431,190,463,175,,
0053.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0053.jpg,Triangle,109.15432798862457,441,155,434,190,465,175,,
0054.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0054.jpg,Triangle,109.39696836471558,442,155,436,190,466,175,,
0055.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0055.jpg,Triangle,109.39696836471558,442,155,436,190,466,175,,
0056.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0056.jpg,Triangle,112.81118190288544,443,154,437,191,468,175,,
0057.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0057.jpg,Triangle,108.56854128837585,445,155,439,190,469,175,,
0058.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0058.jpg,Triangle,108.32590055465698,446,155,440,190,470,176,,
0059.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0059.jpg,Triangle,110.5685408115387,447,155,442,191,472,175,,
0060.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0060.jpg,Triangle,110.5685408115387,448,155,443,191,473,175,,
0061.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0061.jpg,Triangle,110.5685408115387,448,155,443,191,473,175,,
0062.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0062.jpg,Triangle,111.1543276309967,448,155,443,191,474,175,,
0063.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0063.jpg,Triangle,110.56854093074799,449,155,445,191,475,176,,
0064.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0064.jpg,Triangle,111.74011397361755,450,155,447,192,476,176,,
0065.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0065.jpg,Triangle,112.32590055465698,450,155,447,192,477,176,,
0066.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0066.jpg,Triangle,109.74011409282684,452,156,448,192,478,175,,
0067.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0067.jpg,Triangle,109.74011409282684,452,156,448,192,478,175,,
0068.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0068.jpg,Triangle,109.74011433124542,452,156,449,192,478,176,,
0069.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0069.jpg,Triangle,112.81118154525757,453,156,451,193,480,175,,
0070.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0070.jpg,Triangle,110.81118166446686,453,156,452,193,480,175,,
0071.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0071.jpg,Triangle,111.98275446891785,451,156,453,193,481,175,,
0072.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0072.jpg,Triangle,109.49747347831726,452,156,454,192,481,174,,
0073.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0073.jpg,Triangle,109.49747347831726,452,156,454,192,481,174,,
0074.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0074.jpg,Triangle,109.74011409282684,453,156,455,193,481,174,,
0075.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0075.jpg,Triangle,109.98275458812714,453,156,455,193,481,174,,
0076.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0076.jpg,Triangle,109.15432751178741,452,157,456,193,482,175,,
0077.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0077.jpg,Triangle,111.15432786941528,452,157,456,194,482,174,,
0078.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0078.jpg,Triangle,109.74011409282684,452,158,456,194,482,174,,
0079.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0079.jpg,Triangle,109.74011409282684,452,158,456,194,482,174,,
0080.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0080.jpg,Triangle,111.98275470733643,452,158,456,194,482,174,,
0081.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0081.jpg,Triangle,112.56854116916656,451,157,457,194,482,174,,
0082.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0082.jpg,Triangle,109.154327750206,451,158,456,194,481,174,,
0083.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0083.jpg,Triangle,111.39696848392487,451,157,457,194,481,175,,
0084.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0084.jpg,Triangle,115.39696860313416,450,157,456,195,481,174,,
0085.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0085.jpg,Triangle,115.39696860313416,450,157,456,195,481,174,,
0086.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0086.jpg,Triangle,113.39696836471558,450,158,457,194,481,175,,
0087.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0087.jpg,Triangle,111.98275518417358,448,158,456,194,480,175,,
0088.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0088.jpg,Triangle,112.8111822605133,447,158,455,195,479,174,,
0089.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0089.jpg,Triangle,115.63960886001587,447,158,455,195,479,175,,
0090.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0090.jpg,Triangle,115.63960909843445,445,158,455,195,478,175,,
0091.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0091.jpg,Triangle,115.63960909843445,445,158,455,195,478,175,,
0092.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0092.jpg,Triangle,112.22539532184601,445,159,454,195,477,175,,
0093.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0093.jpg,Triangle,115.63960945606232,444,158,453,196,476,175,,
0094.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0094.jpg,Triangle,114.8111822605133,442,159,452,196,475,175,,
0095.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0095.jpg,Triangle,113.05382335186005,441,159,451,196,474,175,,
0096.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0096.jpg,Triangle,112.81118190288544,440,159,451,195,473,175,,
0097.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0097.jpg,Triangle,112.81118190288544,440,159,451,195,473,175,,
0098.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0098.jpg,Triangle,112.46803689002991,439,160,449,196,472,175,,
0099.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0099.jpg,Triangle,113.63960897922516,437,159,448,196,470,175,,
0100.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0100.jpg,Triangle,117.05382323265076,435,160,447,196,469,175,,
0101.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0101.jpg,Triangle,114.2253966331482,434,160,446,196,468,175,,
0102.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0102.jpg,Triangle,114.22539556026459,432,160,444,196,466,175,,
0103.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0103.jpg,Triangle,114.22539556026459,432,160,444,196,466,175,,
0104.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0104.jpg,Triangle,111.0538239479065,431,160,445,195,465,175,,
0105.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0105.jpg,Triangle,114.46803689002991,430,160,442,197,463,175,,
0106.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0106.jpg,Triangle,115.29646408557892,428,160,441,197,462,176,,
0107.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0107.jpg,Triangle,112.46803641319275,426,161,439,197,460,175,,
0108.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0108.jpg,Triangle,113.88225078582764,425,160,437,197,458,175,,
0109.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0109.jpg,Triangle,113.88225078582764,425,160,437,197,458,175,,
0110.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0110.jpg,Triangle,111.05382299423218,423,161,436,197,456,175,,
0111.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0111.jpg,Triangle,111.88224995136261,421,161,434,197,455,175,,
0112.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0112.jpg,Triangle,113.05382299423218,419,161,433,197,453,175,,
0113.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0113.jpg,Triangle,112.46803629398346,417,161,431,197,451,175,,
0114.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0114.jpg,Triangle,111.88224995136261,416,161,429,197,450,175,,
0115.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0115.jpg,Triangle,111.88224995136261,416,161,429,197,450,175,,
0116.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0116.jpg,Triangle,115.29646301269531,414,160,428,197,448,175,,
0117.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0117.jpg,Triangle,113.05382323265076,412,161,426,197,446,175,,
0118.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0118.jpg,Triangle,109.63960886001587,411,162,424,197,444,175,,
0119.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0119.jpg,Triangle,112.46803629398346,409,161,422,197,443,175,,
0120.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0120.jpg,Triangle,114.46803629398346,406,161,420,197,441,175,,
0121.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0121.jpg,Triangle,114.46803629398346,406,161,420,197,441,175,,
0122.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0122.jpg,Triangle,113.05382347106934,405,161,419,197,439,175,,
0123.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0123.jpg,Triangle,111.88225102424622,404,161,417,197,437,175,,
0124.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0124.jpg,Triangle,111.88225066661835,402,161,415,197,436,175,,
0125.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0125.jpg,Triangle,113.05382204055786,400,161,414,197,434,175,,
0126.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0126.jpg,Triangle,112.46803653240204,399,161,412,197,432,175,,
0127.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0127.jpg,Triangle,112.46803653240204,399,161,412,197,432,175,,
0128.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0128.jpg,Triangle,112.46803736686707,397,161,410,197,431,175,,
0129.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0129.jpg,Triangle,114.22539579868317,395,161,409,197,429,175,,
0130.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0130.jpg,Triangle,113.63960921764374,394,161,407,197,427,175,,
0131.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0131.jpg,Triangle,111.63960981369019,392,161,405,197,425,175,,
0132.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0132.jpg,Triangle,113.05382359027863,390,161,403,197,424,175,,
0133.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0133.jpg,Triangle,113.05382359027863,390,161,403,197,424,175,,
0134.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0134.jpg,Triangle,113.88225018978119,389,160,402,197,422,175,,
0135.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0135.jpg,Triangle,110.81118142604828,388,161,400,197,420,174,,
0136.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0136.jpg,Triangle,107.98275470733643,387,161,400,195,419,174,,
0137.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0137.jpg,Triangle,113.29646348953247,385,160,397,197,418,175,,
0138.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0138.jpg,Triangle,115.05382263660431,383,161,395,197,417,175,,
0139.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0139.jpg,Triangle,115.05382263660431,383,161,395,197,417,175,,
0140.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0140.jpg,Triangle,111.0538238286972,382,161,393,197,415,175,,
0141.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0141.jpg,Triangle,112.46803736686707,382,160,392,197,414,175,,
0142.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0142.jpg,Triangle,111.05382227897644,381,160,391,196,413,175,,
0143.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0143.jpg,Triangle,113.05382359027863,379,160,389,197,412,175,,
0144.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0144.jpg,Triangle,115.05382287502289,378,159,389,196,411,175,,
0145.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0145.jpg,Triangle,115.05382287502289,378,159,389,196,411,175,,
0146.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0146.jpg,Triangle,110.81118214130402,377,160,387,196,409,175,,
0147.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0147.jpg,Triangle,113.05382299423218,377,159,385,197,408,175,,
0148.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0148.jpg,Triangle,111.63960874080658,376,159,384,196,407,175,,
0149.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0149.jpg,Triangle,112.81118202209473,374,160,383,196,407,175,,
0150.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0150.jpg,Triangle,113.39696824550629,374,159,382,196,406,175,,
0151.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0151.jpg,Triangle,113.39696824550629,374,159,382,196,406,175,,
0152.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0152.jpg,Triangle,113.39696907997131,373,159,381,196,405,175,,
0153.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0153.jpg,Triangle,113.63960862159729,373,158,380,196,404,175,,
0154.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0154.jpg,Triangle,110.56854116916656,372,159,379,195,403,175,,
0155.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0155.jpg,Triangle,112.56854152679443,371,159,378,195,403,175,,
0156.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0156.jpg,Triangle,113.39696848392487,371,158,377,195,402,174,,
0157.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0157.jpg,Triangle,113.39696848392487,371,158,377,195,402,174,,
0158.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0158.jpg,Triangle,109.15432786941528,371,158,378,194,401,174,,
0159.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0159.jpg,Triangle,111.1543276309967,371,158,377,194,401,174,,
0160.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0160.jpg,Triangle,110.81118166446686,371,158,376,194,401,175,,
0161.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0161.jpg,Triangle,111.39696860313416,370,158,374,194,400,174,,
0162.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0162.jpg,Triangle,112.56854152679443,370,158,375,194,400,174,,
0163.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0163.jpg,Triangle,113.39696860313416,371,157,375,194,400,174,,
0164.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0164.jpg,Triangle,109.982754945755,371,157,374,194,400,175,,
0165.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0165.jpg,Triangle,112.56854104995728,371,157,373,194,400,175,,
0166.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0166.jpg,Triangle,109.98275482654572,371,157,373,194,399,175,,
0167.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0167.jpg,Triangle,112.32590067386627,370,157,372,194,399,174,,
0168.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0168.jpg,Triangle,110.08326005935669,370,157,372,193,399,174,,
0169.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0169.jpg,Triangle,110.08326005935669,370,157,372,193,399,174,,
0170.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0170.jpg,Triangle,108.91168689727783,372,157,370,193,399,176,,
0171.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0171.jpg,Triangle,109.49747347831726,373,157,370,193,399,176,,
0172.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0172.jpg,Triangle,110.91168689727783,372,156,370,193,399,176,,
0173.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0173.jpg,Triangle,111.154327750206,373,156,371,193,400,175,,
0174.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0174.jpg,Triangle,112.56854116916656,373,156,370,193,400,175,,
0175.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0175.jpg,Triangle,112.56854116916656,373,156,370,193,400,175,,
0176.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0176.jpg,Triangle,111.396968126297,374,156,371,193,400,176,,
0177.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0177.jpg,Triangle,113.39696824550629,374,155,371,193,401,175,,
0178.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0178.jpg,Triangle,109.98275458812714,376,156,372,192,401,175,,
0179.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0179.jpg,Triangle,112.22539532184601,376,155,371,192,402,175,,
0180.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0180.jpg,Triangle,112.56854128837585,376,155,371,192,402,176,,
0181.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0181.jpg,Triangle,112.56854128837585,376,155,371,192,402,176,,
0182.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0182.jpg,Triangle,111.9827550649643,377,155,372,192,403,175,,
0183.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0183.jpg,Triangle,110.81118178367615,378,155,373,191,404,175,,
0184.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0184.jpg,Triangle,111.982754945755,379,155,374,192,404,176,,
0185.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0185.jpg,Triangle,110.56854176521301,380,155,374,191,405,175,,
0186.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0186.jpg,Triangle,111.39696836471558,382,155,375,191,406,175,,
0187.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0187.jpg,Triangle,111.39696836471558,382,155,375,191,406,175,,
0188.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0188.jpg,Triangle,111.39696848392487,383,155,376,191,407,175,,
0189.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0189.jpg,Triangle,112.8111823797226,383,154,376,191,408,175,,
0190.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0190.jpg,Triangle,110.56854164600372,385,155,377,190,409,175,,
0191.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0191.jpg,Triangle,112.22539532184601,387,155,378,191,410,175,,
0192.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0192.jpg,Triangle,113.05382263660431,387,154,379,191,411,175,,
0193.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0193.jpg,Triangle,113.05382263660431,387,154,379,191,411,175,,
0194.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
0194.jpg,Triangle,113.05382335186005,388,154,380,191,412,175,,
0195.jpg,Rectangle,150.1421353816986,209,309,206,340,249,339,250,308
