image,Shape,length,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y
0084.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0085.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0086.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0087.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0088.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0089.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0090.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0091.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0092.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0093.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0094.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0095.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0096.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0097.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0098.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0099.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0100.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0101.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0102.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0103.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0104.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0105.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0106.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0107.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0108.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0109.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0110.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0111.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0112.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0113.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0114.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0115.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0116.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0117.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0118.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0119.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0120.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0121.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0122.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0123.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0124.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0125.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0126.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0127.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0128.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0129.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0130.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0131.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0132.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0133.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0134.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0135.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0136.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0137.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0138.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0139.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0140.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0141.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0142.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0143.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0144.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0145.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0146.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0147.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0148.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0149.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0150.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0151.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0152.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0153.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0154.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0155.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0156.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0157.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0158.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0159.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0160.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0161.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0162.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0163.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0164.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0165.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
0166.jpg,Rectangle,130.1421353816986,457,196,461,221,499,220,495,195
